age,fare,age_standardized,fare_standardized
28.0,22.525,-0.10128291979289035,-0.1925988238039629
26.0,56.4958,-0.25530759660786123,0.49095260331627694
29.0,7.75,-0.024270581385404912,-0.4898974548547931
28.0,8.05,-0.10128291979289035,-0.48386093442736505
36.0,26.2875,0.5148157874669931,-0.11689079677663637
54.0,59.4,1.9010378788017308,0.5493901454007317
24.0,7.4958,-0.40933227342283207,-0.49501239983030043
47.0,34.0208,1.361951509949333,0.038716614628127435
34.0,10.5,0.36079111065202224,-0.4345626842700362
28.0,24.15,-0.10128291979289035,-0.1599010048220611
36.0,26.0,0.5148157874669931,-0.12267579551958825
32.0,7.8958,0.20676643383705137,-0.486963705927063
30.0,93.5,0.05274175702208052,1.2355413006517173
22.0,7.8958,-0.563356950237803,-0.486963705927063
28.0,7.225,-0.10128291979289035,-0.5004613656027921
44.0,57.9792,1.1309144947268766,0.5208011846564327
28.0,7.2292,-0.10128291979289035,-0.5003768543168081
40.5,7.75,0.8613713103006776,-0.4898974548547931
50.0,10.5,1.5929885251717892,-0.4345626842700362
28.0,221.7792,-0.10128291979289035,3.816741338032134
39.0,7.925,0.7458528026894494,-0.4863761512721267
23.0,11.5,-0.4863446118303175,-0.41444094951194277
2.0,26.0,-2.1036037183875114,-0.12267579551958825
28.0,7.2292,-0.10128291979289035,-0.5003768543168081
17.0,7.2292,-0.9484186422752301,-0.5003768543168081
28.0,22.3583,-0.10128291979289035,-0.19595311698813705
30.0,8.6625,0.05274175702208052,-0.4715363718880328
7.0,26.25,-1.7185420263500844,-0.1176453618300649
45.0,26.55,1.207926833134362,-0.11160884140263685
30.0,106.425,0.05274175702208052,1.4956147224000746
28.0,14.5,-0.10128291979289035,-0.3540757452376625
22.0,49.5,-0.563356950237803,0.350184971295607
36.0,71.0,0.5148157874669931,0.7828022685946154
9.0,31.275,-1.5645173495351135,-0.016533644670645515
11.0,31.275,-1.4104926727201428,-0.016533644670645515
32.0,26.0,0.20676643383705137,-0.12267579551958825
50.0,106.425,1.5929885251717892,1.4956147224000746
64.0,26.0,2.6711612628765855,-0.12267579551958825
19.0,26.0,-0.7943939654602592,-0.12267579551958825
28.0,13.8625,-0.10128291979289035,-0.3669033511459471
33.0,20.525,0.2837787722445368,-0.23284229332014972
8.0,36.75,-1.641529687942599,0.09363285312991595
17.0,110.8833,-0.9484186422752301,1.5853234524720827
27.0,26.0,-0.17829525820037578,-0.12267579551958825
28.0,7.8292,-0.10128291979289035,-0.48830381346195206
22.0,7.225,-0.563356950237803,-0.5004613656027921
22.0,7.775,-0.563356950237803,-0.4893944114858408
62.0,26.55,2.5171365860616146,-0.11160884140263685
48.0,39.6,1.4389638483568183,0.1509797971904822
28.0,227.525,-0.10128291979289035,3.932356801605187
39.0,79.65,0.7458528026894494,0.9568552742521236
36.0,17.4,0.5148157874669931,-0.2957227144391916
28.0,7.75,-0.10128291979289035,-0.4898974548547931
40.0,7.8958,0.8228651410969349,-0.486963705927063
28.0,13.5,-0.10128291979289035,-0.3741974799957559
28.0,8.05,-0.10128291979289035,-0.48386093442736505
28.0,8.05,-0.10128291979289035,-0.48386093442736505
24.0,24.15,-0.40933227342283207,-0.1599010048220611
19.0,7.8958,-0.7943939654602592,-0.486963705927063
29.0,21.075,-0.024270581385404912,-0.22177533920319834
28.0,7.2292,-0.10128291979289035,-0.5003768543168081
32.0,7.8542,0.20676643383705137,-0.48780077009299977
62.0,10.5,2.5171365860616146,-0.4345626842700362
53.0,51.4792,1.8240255403942454,0.39000990872882546
36.0,26.3875,0.5148157874669931,-0.11487862330082707
28.0,7.75,-0.10128291979289035,-0.4898974548547931
16.0,8.05,-1.0254309806827155,-0.48386093442736505
19.0,14.5,-0.7943939654602592,-0.3540757452376625
34.0,13.0,0.36079111065202224,-0.38425834737480263
39.0,55.9,0.7458528026894494,0.4789640737474048
28.0,14.4583,-0.10128291979289035,-0.354914821577075
32.0,7.925,0.20676643383705137,-0.4863761512721267
25.0,30.0,-0.3323199350153466,-0.04218885648721459
39.0,110.8833,0.7458528026894494,1.5853234524720827
54.0,26.0,1.9010378788017308,-0.12267579551958825
36.0,40.125,0.5148157874669931,0.16154370793848125
28.0,8.7125,-0.10128291979289035,-0.4705302851501282
18.0,79.65,-0.8714063038677446,0.9568552742521236
47.0,15.0,1.361951509949333,-0.3440148778586158
60.0,79.2,2.3631119092466433,0.9478004936109815
22.0,8.05,-0.563356950237803,-0.48386093442736505
28.0,8.05,-0.10128291979289035,-0.48386093442736505
35.0,7.125,0.4378034490595077,-0.5024735390786015
52.0,78.2667,1.74701320198676,0.9290208785612528
47.0,7.25,1.361951509949333,-0.4999583222338398
28.0,7.75,-0.10128291979289035,-0.4898974548547931
37.0,26.0,0.5918281258744785,-0.12267579551958825
36.0,24.15,0.5148157874669931,-0.1599010048220611
28.0,33.0,-0.10128291979289035,0.01817634778706565
49.0,0.0,1.5159761867643038,-0.6458408992300171
28.0,7.225,-0.10128291979289035,-0.5004613656027921
49.0,56.9292,1.5159761867643038,0.49967336316043465
24.0,27.0,-0.40933227342283207,-0.10255406076149484
28.0,7.8958,-0.10128291979289035,-0.486963705927063
28.0,42.4,-0.10128291979289035,0.20732065451314372
44.0,8.05,1.1309144947268766,-0.48386093442736505
35.0,26.55,0.4378034490595077,-0.11160884140263685
36.0,15.55,0.5148157874669931,-0.33294792374166443
30.0,7.8958,0.05274175702208052,-0.486963705927063
27.0,30.5,-0.17829525820037578,-0.03212798910816789
22.0,41.5792,-0.563356950237803,0.19080473462370068
40.0,153.4625,0.8228651410969349,2.4420908210838936
39.0,31.275,0.7458528026894494,-0.016533644670645515
28.0,7.05,-0.10128291979289035,-0.5039826691854584
28.0,15.5,-0.10128291979289035,-0.33395401047956913
28.0,7.75,-0.10128291979289035,-0.4898974548547931
35.0,8.05,0.4378034490595077,-0.48386093442736505
24.0,65.0,-0.40933227342283207,0.6620718600460549
34.0,14.4,0.36079111065202224,-0.3560879187134719
26.0,16.1,-0.25530759660786123,-0.321880969624713
4.0,39.0,-1.9495790415725407,0.13890675633562613
26.0,10.5,-0.25530759660786123,-0.4345626842700362
27.0,14.4542,-0.17829525820037578,-0.3549973206895832
42.0,52.5542,0.9768898179119057,0.41164077359377593
20.0,15.7417,-0.7173816270527738,-0.3290905871885379
21.0,7.8542,-0.6403692886452884,-0.48780077009299977
21.0,16.1,-0.6403692886452884,-0.321880969624713
61.0,32.3208,2.4401242476541287,0.004509665539368574
57.0,12.35,2.1320748940241874,-0.39733747496756333
21.0,77.9583,-0.6403692886452884,0.9228153355618567
26.0,7.8958,-0.25530759660786123,-0.486963705927063
28.0,7.7333,-0.10128291979289035,-0.4902334878252532
80.0,30.0,3.9033586773963522,-0.04218885648721459
51.0,7.0542,1.6700008635792747,-0.5038981578994745
32.0,30.5,0.20676643383705137,-0.03212798910816789
28.0,0.0,-0.10128291979289035,-0.6458408992300171
9.0,27.9,-1.5645173495351135,-0.08444449947921079
28.0,13.0,-0.10128291979289035,-0.38425834737480263
32.0,7.925,0.20676643383705137,-0.4863761512721267
31.0,26.25,0.12975409542956595,-0.1176453618300649
41.0,39.6875,0.8998774795044203,0.15274044898181535
28.0,16.1,-0.10128291979289035,-0.321880969624713
20.0,7.8542,-0.7173816270527738,-0.48780077009299977
24.0,69.3,-0.40933227342283207,0.7485953195058566
2.0,27.9,-2.1036037183875114,-0.08444449947921079
28.0,56.4958,-0.10128291979289035,0.49095260331627694
0.75,19.2583,-2.1998691413968685,-0.25833049473822667
48.0,76.7292,1.4389638483568183,0.8980837113706843
19.0,7.8958,-0.7943939654602592,-0.486963705927063
56.0,35.5,2.055062555616702,0.06848068468229919
28.0,7.55,-0.10128291979289035,-0.49392180180641176
23.0,7.55,-0.4863446118303175,-0.49392180180641176
28.0,7.8958,-0.10128291979289035,-0.486963705927063
18.0,23.0,-0.8714063038677446,-0.18304099979386848
21.0,8.4333,-0.6403692886452884,-0.4761482734945879
28.0,7.8292,-0.10128291979289035,-0.48830381346195206
18.0,6.75,-0.8714063038677446,-0.5100191896128865
24.0,73.5,-0.40933227342283207,0.8331066054898489
28.0,7.8958,-0.10128291979289035,-0.486963705927063
32.0,15.5,0.20676643383705137,-0.33395401047956913
23.0,13.0,-0.4863446118303175,-0.38425834737480263
58.0,113.275,2.209087232431673,1.6334486054930144
50.0,133.65,1.5929885251717892,2.043428951189168
40.0,7.225,0.8228651410969349,-0.5004613656027921
47.0,25.5875,1.361951509949333,-0.1309760111073018
36.0,7.4958,0.5148157874669931,-0.49501239983030043
20.0,7.925,-0.7173816270527738,-0.4863761512721267
32.0,73.5,0.20676643383705137,0.8331066054898489
25.0,13.0,-0.3323199350153466,-0.38425834737480263
28.0,7.775,-0.10128291979289035,-0.4893944114858408
43.0,8.05,1.053902156319391,-0.48386093442736505
28.0,52.0,-0.10128291979289035,0.40048930819084055
40.0,39.0,0.8228651410969349,0.13890675633562613
31.0,52.0,0.12975409542956595,0.40048930819084055
70.0,10.5,3.133235293321498,-0.4345626842700362
31.0,13.0,0.12975409542956595,-0.38425834737480263
28.0,0.0,-0.10128291979289035,-0.6458408992300171
18.0,7.775,-0.8714063038677446,-0.4893944114858408
24.5,8.05,-0.37082610421908935,-0.48386093442736505
18.0,9.8417,-0.8714063038677446,-0.4478088222612891
43.0,46.9,1.053902156319391,0.2978684609245641
36.0,512.3292,0.5148157874669931,9.663111371996175
28.0,8.1375,-0.10128291979289035,-0.4821002826360319
27.0,76.7292,-0.17829525820037578,0.8980837113706843
20.0,9.225,-0.7173816270527738,-0.46021789608660524
14.0,46.9,-1.1794556574976864,0.2978684609245641
60.0,39.0,2.3631119092466433,0.13890675633562613
25.0,41.5792,-0.3323199350153466,0.19080473462370068
14.0,39.6875,-1.1794556574976864,0.15274044898181535
19.0,10.1708,-0.7943939654602592,-0.44118675935240054
18.0,7.7958,-0.8714063038677446,-0.4889758794028724
15.0,211.3375,-1.102443319090201,3.60663622020855
31.0,57.0,0.12975409542956595,0.5010979819813076
4.0,13.4167,-1.9495790415725407,-0.3758736205011051
28.0,56.4958,-0.10128291979289035,0.49095260331627694
25.0,7.225,-0.3323199350153466,-0.5004613656027921
60.0,26.55,2.3631119092466433,-0.11160884140263685
52.0,13.5,1.74701320198676,-0.3741974799957559
44.0,8.05,1.1309144947268766,-0.48386093442736505
28.0,7.7333,-0.10128291979289035,-0.4902334878252532
49.0,110.8833,1.5159761867643038,1.5853234524720827
42.0,7.65,0.9768898179119057,-0.4919096283306024
18.0,227.525,-0.8714063038677446,3.932356801605187
35.0,26.2875,0.4378034490595077,-0.11689079677663637
18.0,14.4542,-0.8714063038677446,-0.3549973206895832
25.0,7.7417,-0.3323199350153466,-0.49006446525328523
26.0,7.8542,-0.25530759660786123,-0.48780077009299977
39.0,26.0,0.7458528026894494,-0.12267579551958825
45.0,13.5,1.207926833134362,-0.3741974799957559
42.0,26.2875,0.9768898179119057,-0.11689079677663637
22.0,151.55,-0.563356950237803,2.40360800335904
28.0,15.2458,-0.10128291979289035,-0.3390689554550765
24.0,49.5042,-0.40933227342283207,0.3502694825815909
28.0,26.55,-0.10128291979289035,-0.11160884140263685
48.0,52.0,1.4389638483568183,0.40048930819084055
29.0,9.4833,-0.024270581385404912,-0.45502045199858976
52.0,13.0,1.74701320198676,-0.38425834737480263
19.0,7.65,-0.7943939654602592,-0.4919096283306024
38.0,227.525,0.668840464281964,3.932356801605187
27.0,10.5,-0.17829525820037578,-0.4345626842700362
28.0,15.5,-0.10128291979289035,-0.33395401047956913
33.0,7.775,0.2837787722445368,-0.4893944114858408
6.0,33.0,-1.7955543647575698,0.01817634778706565
17.0,7.0542,-0.9484186422752301,-0.5038981578994745
34.0,13.0,0.36079111065202224,-0.38425834737480263
50.0,13.0,1.5929885251717892,-0.38425834737480263
27.0,53.1,-0.17829525820037578,0.4226232164247433
20.0,8.6625,-0.7173816270527738,-0.4715363718880328
30.0,21.0,0.05274175702208052,-0.22328446931005533
28.0,7.7375,-0.10128291979289035,-0.4901489765392692
25.0,26.0,-0.3323199350153466,-0.12267579551958825
25.0,7.925,-0.3323199350153466,-0.4863761512721267
29.0,211.3375,-0.024270581385404912,3.60663622020855
11.0,18.7875,-1.4104926727201428,-0.26780380746233695
28.0,0.0,-0.10128291979289035,-0.6458408992300171
23.0,13.0,-0.4863446118303175,-0.38425834737480263
23.0,13.0,-0.4863446118303175,-0.38425834737480263
28.5,16.1,-0.06277675058914763,-0.321880969624713
48.0,34.375,1.4389638483568183,0.045843733079444095
35.0,512.3292,0.4378034490595077,9.663111371996175
28.0,7.8958,-0.10128291979289035,-0.486963705927063
28.0,7.8958,-0.10128291979289035,-0.486963705927063
28.0,30.0,-0.10128291979289035,-0.04218885648721459
36.0,78.85,0.5148157874669931,0.9407578864456486
21.0,262.375,-0.6403692886452884,4.633599257924742
24.0,16.1,-0.40933227342283207,-0.321880969624713
31.0,7.925,0.12975409542956595,-0.4863761512721267
70.0,71.0,3.133235293321498,0.7828022685946154
16.0,20.25,-1.0254309806827155,-0.2383757703786254
30.0,13.0,0.05274175702208052,-0.38425834737480263
19.0,53.1,-0.7943939654602592,0.4226232164247433
31.0,7.75,0.12975409542956595,-0.4898974548547931
4.0,23.0,-1.9495790415725407,-0.18304099979386848
6.0,12.475,-1.7955543647575698,-0.39482225812280164
33.0,9.5,0.2837787722445368,-0.4546844190281296
23.0,7.8958,-0.4863446118303175,-0.486963705927063
48.0,65.0,1.4389638483568183,0.6620718600460549
0.67,14.5,-2.206030128469467,-0.3540757452376625
28.0,7.7958,-0.10128291979289035,-0.4889758794028724
18.0,11.5,-0.8714063038677446,-0.41444094951194277
34.0,8.05,0.36079111065202224,-0.48386093442736505
33.0,86.5,0.2837787722445368,1.0946891573450634
28.0,14.5,-0.10128291979289035,-0.3540757452376625
41.0,7.125,0.8998774795044203,-0.5024735390786015
20.0,7.2292,-0.7173816270527738,-0.5003768543168081
36.0,120.0,0.5148157874669931,1.7687672717411926
16.0,7.775,-1.0254309806827155,-0.4893944114858408
51.0,77.9583,1.6700008635792747,0.9228153355618567
28.0,39.6,-0.10128291979289035,0.1509797971904822
30.5,7.75,0.09124792622582323,-0.4898974548547931
28.0,24.15,-0.10128291979289035,-0.1599010048220611
32.0,8.3625,0.20676643383705137,-0.47757289231546085
24.0,9.5,-0.40933227342283207,-0.4546844190281296
48.0,7.8542,1.4389638483568183,-0.48780077009299977
57.0,10.5,2.1320748940241874,-0.4345626842700362
28.0,7.225,-0.10128291979289035,-0.5004613656027921
54.0,23.0,1.9010378788017308,-0.18304099979386848
18.0,7.75,-0.8714063038677446,-0.4898974548547931
28.0,7.75,-0.10128291979289035,-0.4898974548547931
5.0,12.475,-1.8725667031650552,-0.39482225812280164
28.0,7.7375,-0.10128291979289035,-0.4901489765392692
43.0,211.3375,1.053902156319391,3.60663622020855
13.0,7.2292,-1.2564679959051719,-0.5003768543168081
17.0,57.0,-0.9484186422752301,0.5010979819813076
29.0,30.0,-0.024270581385404912,-0.04218885648721459
28.0,23.45,-0.10128291979289035,-0.17398621915272647
25.0,7.05,-0.3323199350153466,-0.5039826691854584
25.0,7.25,-0.3323199350153466,-0.4999583222338398
18.0,7.4958,-0.8714063038677446,-0.49501239983030043
8.0,29.125,-1.641529687942599,-0.05979537440054633
1.0,20.575,-2.180616056794997,-0.23183620658224505
46.0,79.2,1.2849391715418474,0.9478004936109815
28.0,7.75,-0.10128291979289035,-0.4898974548547931
16.0,26.0,-1.0254309806827155,-0.12267579551958825
28.0,69.55,-0.10128291979289035,0.7536257531953799
28.0,30.6958,-0.10128291979289035,-0.028188153442533226
25.0,7.8958,-0.3323199350153466,-0.486963705927063
39.0,13.0,0.7458528026894494,-0.38425834737480263
49.0,25.9292,1.5159761867643038,-0.12410041434046123
31.0,8.6833,0.12975409542956595,-0.4711178398050645
30.0,7.2292,0.05274175702208052,-0.5003768543168081
30.0,24.15,0.05274175702208052,-0.1599010048220611
34.0,13.0,0.36079111065202224,-0.38425834737480263
31.0,26.25,0.12975409542956595,-0.1176453618300649
11.0,120.0,-1.4104926727201428,1.7687672717411926
0.42,8.5167,-2.2252832130713385,-0.47447012081576284
27.0,6.975,-0.17829525820037578,-0.5054917992923155
31.0,7.775,0.12975409542956595,-0.4893944114858408
39.0,0.0,0.7458528026894494,-0.6458408992300171
18.0,7.775,-0.8714063038677446,-0.4893944114858408
39.0,13.0,0.7458528026894494,-0.38425834737480263
33.0,53.1,0.2837787722445368,0.4226232164247433
26.0,7.8875,-0.25530759660786123,-0.4871307163255552
39.0,24.15,0.7458528026894494,-0.1599010048220611
35.0,10.5,0.4378034490595077,-0.4345626842700362
6.0,31.275,-1.7955543647575698,-0.016533644670645515
30.5,8.05,0.09124792622582323,-0.48386093442736505
28.0,0.0,-0.10128291979289035,-0.6458408992300171
23.0,7.925,-0.4863446118303175,-0.4863761512721267
31.0,37.0042,0.12975409542956595,0.09874779810542325
43.0,6.45,1.053902156319391,-0.5160557100403145
10.0,27.9,-1.487505011127628,-0.08444449947921079
52.0,93.5,1.74701320198676,1.2355413006517173
27.0,8.6625,-0.17829525820037578,-0.4715363718880328
38.0,0.0,0.668840464281964,-0.6458408992300171
27.0,12.475,-0.17829525820037578,-0.39482225812280164
2.0,39.6875,-2.1036037183875114,0.15274044898181535
28.0,6.95,-0.10128291979289035,-0.5059948426612678
28.0,56.4958,-0.10128291979289035,0.49095260331627694
1.0,37.0042,-2.180616056794997,0.09874779810542325
28.0,7.75,-0.10128291979289035,-0.4898974548547931
15.0,14.4542,-1.102443319090201,-0.3549973206895832
0.83,18.75,-2.19370815432427,-0.26855837251576553
28.0,7.2292,-0.10128291979289035,-0.5003768543168081
23.0,7.8542,-0.4863446118303175,-0.48780077009299977
18.0,8.3,-0.8714063038677446,-0.47883050073784167
39.0,83.1583,0.7458528026894494,1.0274483563039425
21.0,8.6625,-0.6403692886452884,-0.4715363718880328
28.0,8.05,-0.10128291979289035,-0.48386093442736505
32.0,56.4958,0.20676643383705137,0.49095260331627694
28.0,29.7,-0.10128291979289035,-0.04822537691464263
20.0,7.925,-0.7173816270527738,-0.4863761512721267
16.0,10.5,-1.0254309806827155,-0.4345626842700362
30.0,31.0,0.05274175702208052,-0.022067121729121175
34.5,6.4375,0.39929727985576496,-0.5163072317247906
17.0,8.6625,-0.9484186422752301,-0.4715363718880328
42.0,7.55,0.9768898179119057,-0.49392180180641176
28.0,69.55,-0.10128291979289035,0.7536257531953799
35.0,7.8958,0.4378034490595077,-0.486963705927063
28.0,33.0,-0.10128291979289035,0.01817634778706565
28.0,89.1042,-0.10128291979289035,1.1470901790020904
4.0,31.275,-1.9495790415725407,-0.016533644670645515
74.0,7.775,3.44128464695144,-0.4893944114858408
9.0,15.2458,-1.5645173495351135,-0.3390689554550765
16.0,39.4,-1.0254309806827155,0.14695545023886347
44.0,26.0,1.1309144947268766,-0.12267579551958825
18.0,9.35,-0.8714063038677446,-0.4577026792418436
45.0,164.8667,1.207926833134362,2.6715631086121427
51.0,26.55,1.6700008635792747,-0.11160884140263685
24.0,19.2583,-0.40933227342283207,-0.25833049473822667
28.0,7.2292,-0.10128291979289035,-0.5003768543168081
41.0,14.1083,0.8998774795044203,-0.3619574287424077
21.0,11.5,-0.6403692886452884,-0.41444094951194277
48.0,25.9292,1.4389638483568183,-0.12410041434046123
28.0,69.55,-0.10128291979289035,0.7536257531953799
24.0,13.0,-0.40933227342283207,-0.38425834737480263
42.0,13.0,0.9768898179119057,-0.38425834737480263
27.0,13.8583,-0.17829525820037578,-0.36698786243193104
31.0,50.4958,0.12975409542956595,0.37022219476771645
28.0,9.5,-0.10128291979289035,-0.4546844190281296
4.0,11.1333,-1.9495790415725407,-0.42181958964773564
26.0,7.8958,-0.25530759660786123,-0.486963705927063
47.0,52.5542,1.361951509949333,0.41164077359377593
33.0,5.0,0.2837787722445368,-0.54523222543955
47.0,9.0,1.361951509949333,-0.4647452864071763
28.0,24.0,-0.10128291979289035,-0.16291926503577508
15.0,7.225,-1.102443319090201,-0.5004613656027921
20.0,9.8458,-0.7173816270527738,-0.44772632314878086
19.0,7.8958,-0.7943939654602592,-0.486963705927063
28.0,7.8958,-0.10128291979289035,-0.486963705927063
56.0,83.1583,2.055062555616702,1.0274483563039425
25.0,26.0,-0.3323199350153466,-0.12267579551958825
33.0,7.8958,0.2837787722445368,-0.486963705927063
22.0,10.5167,-0.563356950237803,-0.434226651299576
28.0,10.5,-0.10128291979289035,-0.4345626842700362
25.0,7.05,-0.3323199350153466,-0.5039826691854584
39.0,29.125,0.7458528026894494,-0.05979537440054633
27.0,13.0,-0.17829525820037578,-0.38425834737480263
19.0,30.0,-0.7943939654602592,-0.04218885648721459
28.0,23.45,-0.10128291979289035,-0.17398621915272647
26.0,30.0,-0.25530759660786123,-0.04218885648721459
32.0,7.75,0.20676643383705137,-0.4898974548547931
